HomeTeam,AwayTeam,MeanGoalsHome,MeanShotsOnTargetHome,MeanGoalsAway,MeanShotsOnTargetAway,HomeTeam_FTR_Mode,AwayTeam_FTR_Mode,HomeTeamWinStreak,AwayTeamWinStreak,HomeTeamLossStreak,AwayTeamLossStreak
Anderlecht,Waregem,2.3002680965147455,5.508474576271187,1.2826855123674912,4.145833333333333,"('Anderlecht', 'H')","('Waregem', 'H')",17,6,3,6
Lokeren,Club Brugge,1.332167832167832,4.233333333333333,1.6978609625668448,5.38135593220339,"('Lokeren', 'H')","('Club Brugge', 'A')",7,7,5,4
Waasland-Beveren,Standard,1.1470588235294117,4.950819672131147,1.4112903225806452,4.1525423728813555,"('Waasland-Beveren', 'A')","('Standard', 'A')",3,6,4,5
Westerlo,Club Brugge,1.4980988593155893,4.75,1.6978609625668448,5.38135593220339,"('Westerlo', 'H')","('Club Brugge', 'A')",5,7,7,4
Eupen,Kortrijk,1.2657342657342658,4.168141592920354,1.0317460317460319,3.8448275862068964,"('Eupen', 'A')","('Kortrijk', 'H')",2,3,5,7
Mechelen,Lokeren,1.5642857142857143,5.173076923076923,1.2269503546099292,3.4,"('Mechelen', 'H')","('Lokeren', 'H')",6,5,4,11
Mouscron,Waasland-Beveren,1.669811320754717,4.193548387096774,1.094890510948905,3.774193548387097,"('Mouscron', 'H')","('Waasland-Beveren', 'H')",9,3,4,5
Waregem,St Truiden,1.6418439716312057,4.568421052631579,1.0224358974358974,3.73109243697479,"('Waregem', 'H')","('St Truiden', 'H')",9,3,5,11
Genk,Charleroi,1.946236559139785,5.823529411764706,1.1497175141242937,4.461538461538462,"('Genk', 'H')","('Charleroi', 'H')",8,4,5,9
Oostende,Anderlecht,1.5,4.864583333333333,1.628032345013477,4.3418803418803416,"('Oostende', 'A')","('Anderlecht', 'A')",5,12,6,5
Standard,Gent,1.814516129032258,5.102564102564102,1.462162162162162,5.237288135593221,"('Standard', 'H')","('Gent', 'A')",12,6,4,4
Club Brugge,Waregem,2.306451612903226,6.5210084033613445,1.2826855123674912,4.145833333333333,"('Club Brugge', 'H')","('Waregem', 'H')",21,6,2,6
Charleroi,St Truiden,1.3746478873239436,4.939130434782609,1.0224358974358974,3.73109243697479,"('Charleroi', 'H')","('St Truiden', 'H')",9,3,4,11
Kortrijk,Waasland-Beveren,1.466403162055336,4.7094017094017095,1.094890510948905,3.774193548387097,"('Kortrijk', 'H')","('Waasland-Beveren', 'H')",5,3,7,5
Lokeren,Eupen,1.332167832167832,4.233333333333333,0.9652777777777778,3.5350877192982457,"('Lokeren', 'H')","('Eupen', 'H')",7,4,5,7
Westerlo,Oostende,1.4980988593155893,4.75,0.9939024390243902,4.073684210526316,"('Westerlo', 'H')","('Oostende', 'H')",5,3,7,13
Anderlecht,Genk,2.3002680965147455,5.508474576271187,1.5148247978436657,4.9576271186440675,"('Anderlecht', 'H')","('Genk', 'H')",17,7,3,8
Gent,Mouscron,1.8629032258064515,5.890756302521009,1.1132075471698113,3.819672131147541,"('Gent', 'H')","('Mouscron', 'H')",12,2,4,10
Standard,Mechelen,1.814516129032258,5.102564102564102,1.1464285714285714,4.108910891089109,"('Standard', 'H')","('Mechelen', 'H')",12,5,4,6
Charleroi,Kortrijk,1.3746478873239436,4.939130434782609,1.0317460317460319,3.8448275862068964,"('Charleroi', 'H')","('Kortrijk', 'H')",9,3,4,7
Genk,Club Brugge,1.946236559139785,5.823529411764706,1.6978609625668448,5.38135593220339,"('Genk', 'H')","('Club Brugge', 'A')",8,7,5,4
Mechelen,Anderlecht,1.5642857142857143,5.173076923076923,1.628032345013477,4.3418803418803416,"('Mechelen', 'H')","('Anderlecht', 'A')",6,12,4,5
Mouscron,Standard,1.669811320754717,4.193548387096774,1.4112903225806452,4.1525423728813555,"('Mouscron', 'H')","('Standard', 'A')",9,6,4,5
Oostende,Lokeren,1.5,4.864583333333333,1.2269503546099292,3.4,"('Oostende', 'A')","('Lokeren', 'H')",5,5,6,11
St Truiden,Eupen,1.3624595469255663,4.38135593220339,0.9652777777777778,3.5350877192982457,"('St Truiden', 'H')","('Eupen', 'H')",5,4,4,7
Waasland-Beveren,Gent,1.1470588235294117,4.950819672131147,1.462162162162162,5.237288135593221,"('Waasland-Beveren', 'A')","('Gent', 'A')",3,6,4,4
Waregem,Westerlo,1.6418439716312057,4.568421052631579,1.1576923076923078,4.205128205128205,"('Waregem', 'H')","('Westerlo', 'H')",9,3,5,6
Anderlecht,Waasland-Beveren,2.3002680965147455,5.508474576271187,1.094890510948905,3.774193548387097,"('Anderlecht', 'H')","('Waasland-Beveren', 'H')",17,3,3,5
Club Brugge,St Truiden,2.306451612903226,6.5210084033613445,1.0224358974358974,3.73109243697479,"('Club Brugge', 'H')","('St Truiden', 'H')",21,3,2,11
Eupen,Waregem,1.2657342657342658,4.168141592920354,1.2826855123674912,4.145833333333333,"('Eupen', 'A')","('Waregem', 'H')",2,6,5,6
Gent,Mechelen,1.8629032258064515,5.890756302521009,1.1464285714285714,4.108910891089109,"('Gent', 'H')","('Mechelen', 'H')",12,5,4,6
Kortrijk,Mouscron,1.466403162055336,4.7094017094017095,1.1132075471698113,3.819672131147541,"('Kortrijk', 'H')","('Mouscron', 'H')",5,2,7,10
Lokeren,Charleroi,1.332167832167832,4.233333333333333,1.1497175141242937,4.461538461538462,"('Lokeren', 'H')","('Charleroi', 'H')",7,4,5,9
Standard,Oostende,1.814516129032258,5.102564102564102,0.9939024390243902,4.073684210526316,"('Standard', 'H')","('Oostende', 'H')",12,3,4,13
Westerlo,Genk,1.4980988593155893,4.75,1.5148247978436657,4.9576271186440675,"('Westerlo', 'H')","('Genk', 'H')",5,7,7,8
Standard,Gent,1.814516129032258,5.102564102564102,1.462162162162162,5.237288135593221,"('Standard', 'H')","('Gent', 'A')",12,6,4,4
Kortrijk,Anderlecht,1.466403162055336,4.7094017094017095,1.628032345013477,4.3418803418803416,"('Kortrijk', 'H')","('Anderlecht', 'A')",5,12,7,5
Oostende,Mouscron,1.5,4.864583333333333,1.1132075471698113,3.819672131147541,"('Oostende', 'A')","('Mouscron', 'H')",5,2,6,10
St Truiden,Cercle Brugge,1.3624595469255663,4.38135593220339,0.986013986013986,3.9320388349514563,"('St Truiden', 'H')","('Cercle Brugge', 'H')",5,3,4,14
Waregem,Waasland-Beveren,1.6418439716312057,4.568421052631579,1.094890510948905,3.774193548387097,"('Waregem', 'H')","('Waasland-Beveren', 'H')",9,3,5,5
Charleroi,Antwerp,1.3746478873239436,4.939130434782609,1.1875,4.319327731092437,"('Charleroi', 'H')","('Antwerp', 'H')",9,6,4,7
Club Brugge,Eupen,2.306451612903226,6.5210084033613445,0.9652777777777778,3.5350877192982457,"('Club Brugge', 'H')","('Eupen', 'H')",21,4,2,7
Lokeren,Genk,1.332167832167832,4.233333333333333,1.5148247978436657,4.9576271186440675,"('Lokeren', 'H')","('Genk', 'H')",7,7,5,8
Waasland-Beveren,Standard,1.1470588235294117,4.950819672131147,1.4112903225806452,4.1525423728813555,"('Waasland-Beveren', 'A')","('Standard', 'A')",3,6,4,5
Antwerp,Kortrijk,1.6761363636363635,5.194915254237288,1.0317460317460319,3.8448275862068964,"('Antwerp', 'H')","('Kortrijk', 'H')",8,3,4,7
Cercle Brugge,Lokeren,1.408450704225352,4.872549019607843,1.2269503546099292,3.4,"('Cercle Brugge', 'H')","('Lokeren', 'H')",6,5,9,11
Eupen,Charleroi,1.2657342657342658,4.168141592920354,1.1497175141242937,4.461538461538462,"('Eupen', 'A')","('Charleroi', 'H')",2,4,5,9
Gent,Waregem,1.8629032258064515,5.890756302521009,1.2826855123674912,4.145833333333333,"('Gent', 'H')","('Waregem', 'H')",12,6,4,6
Anderlecht,Oostende,2.3002680965147455,5.508474576271187,0.9939024390243902,4.073684210526316,"('Anderlecht', 'H')","('Oostende', 'H')",17,3,3,13
Genk,St Truiden,1.946236559139785,5.823529411764706,1.0224358974358974,3.73109243697479,"('Genk', 'H')","('St Truiden', 'H')",8,3,5,11
Mouscron,Club Brugge,1.669811320754717,4.193548387096774,1.6978609625668448,5.38135593220339,"('Mouscron', 'H')","('Club Brugge', 'A')",9,7,4,4
Club Brugge,Kortrijk,2.306451612903226,6.5210084033613445,1.0317460317460319,3.8448275862068964,"('Club Brugge', 'H')","('Kortrijk', 'H')",21,3,2,7
Mouscron,Antwerp,1.669811320754717,4.193548387096774,1.1875,4.319327731092437,"('Mouscron', 'H')","('Antwerp', 'H')",9,6,4,7
St Truiden,Lokeren,1.3624595469255663,4.38135593220339,1.2269503546099292,3.4,"('St Truiden', 'H')","('Lokeren', 'H')",5,5,4,11
Standard,Cercle Brugge,1.814516129032258,5.102564102564102,0.986013986013986,3.9320388349514563,"('Standard', 'H')","('Cercle Brugge', 'H')",12,3,4,14
Waregem,Eupen,1.6418439716312057,4.568421052631579,0.9652777777777778,3.5350877192982457,"('Waregem', 'H')","('Eupen', 'H')",9,4,5,7
Charleroi,Anderlecht,1.3746478873239436,4.939130434782609,1.628032345013477,4.3418803418803416,"('Charleroi', 'H')","('Anderlecht', 'A')",9,12,4,5
Gent,Waasland-Beveren,1.8629032258064515,5.890756302521009,1.094890510948905,3.774193548387097,"('Gent', 'H')","('Waasland-Beveren', 'H')",12,3,4,5
Oostende,Genk,1.5,4.864583333333333,1.5148247978436657,4.9576271186440675,"('Oostende', 'A')","('Genk', 'H')",5,7,6,8
Anderlecht,Mouscron,2.3002680965147455,5.508474576271187,1.1132075471698113,3.819672131147541,"('Anderlecht', 'H')","('Mouscron', 'H')",17,2,3,10
Cercle Brugge,Waregem,1.408450704225352,4.872549019607843,1.2826855123674912,4.145833333333333,"('Cercle Brugge', 'H')","('Waregem', 'H')",6,6,9,6
Kortrijk,Oostende,1.466403162055336,4.7094017094017095,0.9939024390243902,4.073684210526316,"('Kortrijk', 'H')","('Oostende', 'H')",5,3,7,13
Lokeren,Standard,1.332167832167832,4.233333333333333,1.4112903225806452,4.1525423728813555,"('Lokeren', 'H')","('Standard', 'A')",7,6,5,5
Waasland-Beveren,St Truiden,1.1470588235294117,4.950819672131147,1.0224358974358974,3.73109243697479,"('Waasland-Beveren', 'A')","('St Truiden', 'H')",3,3,4,11
Antwerp,Club Brugge,1.6761363636363635,5.194915254237288,1.6978609625668448,5.38135593220339,"('Antwerp', 'H')","('Club Brugge', 'A')",8,7,4,4
Eupen,Gent,1.2657342657342658,4.168141592920354,1.462162162162162,5.237288135593221,"('Eupen', 'A')","('Gent', 'A')",2,6,5,4
Genk,Charleroi,1.946236559139785,5.823529411764706,1.1497175141242937,4.461538461538462,"('Genk', 'H')","('Charleroi', 'H')",8,4,5,9
Oostende,Waregem,1.5,4.864583333333333,1.2826855123674912,4.145833333333333,"('Oostende', 'A')","('Waregem', 'H')",5,6,6,6
Antwerp,Cercle Brugge,1.6761363636363635,5.194915254237288,0.986013986013986,3.9320388349514563,"('Antwerp', 'H')","('Cercle Brugge', 'H')",8,3,4,14
Charleroi,Kortrijk,1.3746478873239436,4.939130434782609,1.0317460317460319,3.8448275862068964,"('Charleroi', 'H')","('Kortrijk', 'H')",9,3,4,7
Mouscron,Eupen,1.669811320754717,4.193548387096774,0.9652777777777778,3.5350877192982457,"('Mouscron', 'H')","('Eupen', 'H')",9,4,4,7
Standard,St Truiden,1.814516129032258,5.102564102564102,1.0224358974358974,3.73109243697479,"('Standard', 'H')","('St Truiden', 'H')",12,3,4,11
Club Brugge,Anderlecht,2.306451612903226,6.5210084033613445,1.628032345013477,4.3418803418803416,"('Club Brugge', 'H')","('Anderlecht', 'A')",21,12,2,5
Genk,Waasland-Beveren,1.946236559139785,5.823529411764706,1.094890510948905,3.774193548387097,"('Genk', 'H')","('Waasland-Beveren', 'H')",8,3,5,5
Gent,Lokeren,1.8629032258064515,5.890756302521009,1.2269503546099292,3.4,"('Gent', 'H')","('Lokeren', 'H')",12,5,4,11
Waregem,Club Brugge,1.6418439716312057,4.568421052631579,1.6978609625668448,5.38135593220339,"('Waregem', 'H')","('Club Brugge', 'A')",9,7,5,4
Charleroi,Mouscron,1.3746478873239436,4.939130434782609,1.1132075471698113,3.819672131147541,"('Charleroi', 'H')","('Mouscron', 'H')",9,2,4,10
Eupen,Standard,1.2657342657342658,4.168141592920354,1.4112903225806452,4.1525423728813555,"('Eupen', 'A')","('Standard', 'A')",2,6,5,5
Lokeren,Waasland-Beveren,1.332167832167832,4.233333333333333,1.094890510948905,3.774193548387097,"('Lokeren', 'H')","('Waasland-Beveren', 'H')",7,3,5,5
St Truiden,Oostende,1.3624595469255663,4.38135593220339,0.9939024390243902,4.073684210526316,"('St Truiden', 'H')","('Oostende', 'H')",5,3,4,13
Anderlecht,Antwerp,2.3002680965147455,5.508474576271187,1.1875,4.319327731092437,"('Anderlecht', 'H')","('Antwerp', 'H')",17,6,3,7
Cercle Brugge,Gent,1.408450704225352,4.872549019607843,1.462162162162162,5.237288135593221,"('Cercle Brugge', 'H')","('Gent', 'A')",6,6,9,4
Kortrijk,Genk,1.466403162055336,4.7094017094017095,1.5148247978436657,4.9576271186440675,"('Kortrijk', 'H')","('Genk', 'H')",5,7,7,8
Club Brugge,Lokeren,2.306451612903226,6.5210084033613445,1.2269503546099292,3.4,"('Club Brugge', 'H')","('Lokeren', 'H')",21,5,2,11
Genk,Anderlecht,1.946236559139785,5.823529411764706,1.628032345013477,4.3418803418803416,"('Genk', 'H')","('Anderlecht', 'A')",8,12,5,5
Oostende,Cercle Brugge,1.5,4.864583333333333,0.986013986013986,3.9320388349514563,"('Oostende', 'A')","('Cercle Brugge', 'H')",5,3,6,14
Standard,Charleroi,1.814516129032258,5.102564102564102,1.1497175141242937,4.461538461538462,"('Standard', 'H')","('Charleroi', 'H')",12,4,4,9
Waasland-Beveren,Eupen,1.1470588235294117,4.950819672131147,0.9652777777777778,3.5350877192982457,"('Waasland-Beveren', 'A')","('Eupen', 'H')",3,4,4,7
Antwerp,Waregem,1.6761363636363635,5.194915254237288,1.2826855123674912,4.145833333333333,"('Antwerp', 'H')","('Waregem', 'H')",8,6,4,6
Gent,St Truiden,1.8629032258064515,5.890756302521009,1.0224358974358974,3.73109243697479,"('Gent', 'H')","('St Truiden', 'H')",12,3,4,11
Mouscron,Kortrijk,1.669811320754717,4.193548387096774,1.0317460317460319,3.8448275862068964,"('Mouscron', 'H')","('Kortrijk', 'H')",9,3,4,7
Waregem,Kortrijk,1.6418439716312057,4.568421052631579,1.0317460317460319,3.8448275862068964,"('Waregem', 'H')","('Kortrijk', 'H')",9,3,5,7
Eupen,Oostende,1.2657342657342658,4.168141592920354,0.9939024390243902,4.073684210526316,"('Eupen', 'A')","('Oostende', 'H')",2,3,5,13
Lokeren,Mouscron,1.332167832167832,4.233333333333333,1.1132075471698113,3.819672131147541,"('Lokeren', 'H')","('Mouscron', 'H')",7,2,5,10
St Truiden,Antwerp,1.3624595469255663,4.38135593220339,1.1875,4.319327731092437,"('St Truiden', 'H')","('Antwerp', 'H')",5,6,4,7
Waasland-Beveren,Charleroi,1.1470588235294117,4.950819672131147,1.1497175141242937,4.461538461538462,"('Waasland-Beveren', 'A')","('Charleroi', 'H')",3,4,4,9
Anderlecht,Standard,2.3002680965147455,5.508474576271187,1.4112903225806452,4.1525423728813555,"('Anderlecht', 'H')","('Standard', 'A')",17,6,3,5
Cercle Brugge,Genk,1.408450704225352,4.872549019607843,1.5148247978436657,4.9576271186440675,"('Cercle Brugge', 'H')","('Genk', 'H')",6,7,9,8
Gent,Club Brugge,1.8629032258064515,5.890756302521009,1.6978609625668448,5.38135593220339,"('Gent', 'H')","('Club Brugge', 'A')",12,7,4,4
Kortrijk,Eupen,1.466403162055336,4.7094017094017095,0.9652777777777778,3.5350877192982457,"('Kortrijk', 'H')","('Eupen', 'H')",5,4,7,7
Charleroi,Lokeren,1.3746478873239436,4.939130434782609,1.2269503546099292,3.4,"('Charleroi', 'H')","('Lokeren', 'H')",9,5,4,11
Club Brugge,Cercle Brugge,2.306451612903226,6.5210084033613445,0.986013986013986,3.9320388349514563,"('Club Brugge', 'H')","('Cercle Brugge', 'H')",21,3,2,14
Genk,Waregem,1.946236559139785,5.823529411764706,1.2826855123674912,4.145833333333333,"('Genk', 'H')","('Waregem', 'H')",8,6,5,6
Mouscron,Waasland-Beveren,1.669811320754717,4.193548387096774,1.094890510948905,3.774193548387097,"('Mouscron', 'H')","('Waasland-Beveren', 'H')",9,3,4,5
Anderlecht,St Truiden,2.3002680965147455,5.508474576271187,1.0224358974358974,3.73109243697479,"('Anderlecht', 'H')","('St Truiden', 'H')",17,3,3,11
Antwerp,Gent,1.6761363636363635,5.194915254237288,1.462162162162162,5.237288135593221,"('Antwerp', 'H')","('Gent', 'A')",8,6,4,4
Oostende,Standard,1.5,4.864583333333333,1.4112903225806452,4.1525423728813555,"('Oostende', 'A')","('Standard', 'A')",5,6,6,5
Cercle Brugge,Charleroi,1.408450704225352,4.872549019607843,1.1497175141242937,4.461538461538462,"('Cercle Brugge', 'H')","('Charleroi', 'H')",6,4,9,9
Eupen,Antwerp,1.2657342657342658,4.168141592920354,1.1875,4.319327731092437,"('Eupen', 'A')","('Antwerp', 'H')",2,6,5,7
Lokeren,Kortrijk,1.332167832167832,4.233333333333333,1.0317460317460319,3.8448275862068964,"('Lokeren', 'H')","('Kortrijk', 'H')",7,3,5,7
St Truiden,Mouscron,1.3624595469255663,4.38135593220339,1.1132075471698113,3.819672131147541,"('St Truiden', 'H')","('Mouscron', 'H')",5,2,4,10
Waasland-Beveren,Oostende,1.1470588235294117,4.950819672131147,0.9939024390243902,4.073684210526316,"('Waasland-Beveren', 'A')","('Oostende', 'H')",3,3,4,13
Gent,Genk,1.8629032258064515,5.890756302521009,1.5148247978436657,4.9576271186440675,"('Gent', 'H')","('Genk', 'H')",12,7,4,8
Standard,Club Brugge,1.814516129032258,5.102564102564102,1.6978609625668448,5.38135593220339,"('Standard', 'H')","('Club Brugge', 'A')",12,7,4,4
Waregem,Anderlecht,1.6418439716312057,4.568421052631579,1.628032345013477,4.3418803418803416,"('Waregem', 'H')","('Anderlecht', 'A')",9,12,5,5
Club Brugge,Waasland-Beveren,2.306451612903226,6.5210084033613445,1.094890510948905,3.774193548387097,"('Club Brugge', 'H')","('Waasland-Beveren', 'H')",21,3,2,5
Antwerp,Lokeren,1.6761363636363635,5.194915254237288,1.2269503546099292,3.4,"('Antwerp', 'H')","('Lokeren', 'H')",8,5,4,11
Genk,Eupen,1.946236559139785,5.823529411764706,0.9652777777777778,3.5350877192982457,"('Genk', 'H')","('Eupen', 'H')",8,4,5,7
Kortrijk,St Truiden,1.466403162055336,4.7094017094017095,1.0224358974358974,3.73109243697479,"('Kortrijk', 'H')","('St Truiden', 'H')",5,3,7,11
Mouscron,Standard,1.669811320754717,4.193548387096774,1.4112903225806452,4.1525423728813555,"('Mouscron', 'H')","('Standard', 'A')",9,6,4,5
Anderlecht,Cercle Brugge,2.3002680965147455,5.508474576271187,0.986013986013986,3.9320388349514563,"('Anderlecht', 'H')","('Cercle Brugge', 'H')",17,3,3,14
Charleroi,Waregem,1.3746478873239436,4.939130434782609,1.2826855123674912,4.145833333333333,"('Charleroi', 'H')","('Waregem', 'H')",9,6,4,6
Oostende,Gent,1.5,4.864583333333333,1.462162162162162,5.237288135593221,"('Oostende', 'A')","('Gent', 'A')",5,6,6,4
Gent,Charleroi,1.8629032258064515,5.890756302521009,1.1497175141242937,4.461538461538462,"('Gent', 'H')","('Charleroi', 'H')",12,4,4,9
Cercle Brugge,Kortrijk,1.408450704225352,4.872549019607843,1.0317460317460319,3.8448275862068964,"('Cercle Brugge', 'H')","('Kortrijk', 'H')",6,3,9,7
Lokeren,Oostende,1.332167832167832,4.233333333333333,0.9939024390243902,4.073684210526316,"('Lokeren', 'H')","('Oostende', 'H')",7,3,5,13
St Truiden,Club Brugge,1.3624595469255663,4.38135593220339,1.6978609625668448,5.38135593220339,"('St Truiden', 'H')","('Club Brugge', 'A')",5,7,4,4
Waregem,Mouscron,1.6418439716312057,4.568421052631579,1.1132075471698113,3.819672131147541,"('Waregem', 'H')","('Mouscron', 'H')",9,2,5,10
Eupen,Anderlecht,1.2657342657342658,4.168141592920354,1.628032345013477,4.3418803418803416,"('Eupen', 'A')","('Anderlecht', 'A')",2,12,5,5
Standard,Genk,1.814516129032258,5.102564102564102,1.5148247978436657,4.9576271186440675,"('Standard', 'H')","('Genk', 'H')",12,7,4,8
Waasland-Beveren,Antwerp,1.1470588235294117,4.950819672131147,1.1875,4.319327731092437,"('Waasland-Beveren', 'A')","('Antwerp', 'H')",3,6,4,7
Charleroi,St Truiden,1.3746478873239436,4.939130434782609,1.0224358974358974,3.73109243697479,"('Charleroi', 'H')","('St Truiden', 'H')",9,3,4,11
Club Brugge,Oostende,2.306451612903226,6.5210084033613445,0.9939024390243902,4.073684210526316,"('Club Brugge', 'H')","('Oostende', 'H')",21,3,2,13
Mouscron,Gent,1.669811320754717,4.193548387096774,1.462162162162162,5.237288135593221,"('Mouscron', 'H')","('Gent', 'A')",9,6,4,4
Antwerp,Genk,1.6761363636363635,5.194915254237288,1.5148247978436657,4.9576271186440675,"('Antwerp', 'H')","('Genk', 'H')",8,7,4,8
Eupen,Cercle Brugge,1.2657342657342658,4.168141592920354,0.986013986013986,3.9320388349514563,"('Eupen', 'A')","('Cercle Brugge', 'H')",2,3,5,14
Kortrijk,Waasland-Beveren,1.466403162055336,4.7094017094017095,1.094890510948905,3.774193548387097,"('Kortrijk', 'H')","('Waasland-Beveren', 'H')",5,3,7,5
Anderlecht,Lokeren,2.3002680965147455,5.508474576271187,1.2269503546099292,3.4,"('Anderlecht', 'H')","('Lokeren', 'H')",17,5,3,11
Waregem,Standard,1.6418439716312057,4.568421052631579,1.4112903225806452,4.1525423728813555,"('Waregem', 'H')","('Standard', 'A')",9,6,5,5
Oostende,Charleroi,1.5,4.864583333333333,1.1497175141242937,4.461538461538462,"('Oostende', 'A')","('Charleroi', 'H')",5,4,6,9
Cercle Brugge,Mouscron,1.408450704225352,4.872549019607843,1.1132075471698113,3.819672131147541,"('Cercle Brugge', 'H')","('Mouscron', 'H')",6,2,9,10
Genk,Club Brugge,1.946236559139785,5.823529411764706,1.6978609625668448,5.38135593220339,"('Genk', 'H')","('Club Brugge', 'A')",8,7,5,4
Gent,Kortrijk,1.8629032258064515,5.890756302521009,1.0317460317460319,3.8448275862068964,"('Gent', 'H')","('Kortrijk', 'H')",12,3,4,7
Lokeren,Eupen,1.332167832167832,4.233333333333333,0.9652777777777778,3.5350877192982457,"('Lokeren', 'H')","('Eupen', 'H')",7,4,5,7
St Truiden,Waregem,1.3624595469255663,4.38135593220339,1.2826855123674912,4.145833333333333,"('St Truiden', 'H')","('Waregem', 'H')",5,6,4,6
Standard,Antwerp,1.814516129032258,5.102564102564102,1.1875,4.319327731092437,"('Standard', 'H')","('Antwerp', 'H')",12,6,4,7
Waasland-Beveren,Anderlecht,1.1470588235294117,4.950819672131147,1.628032345013477,4.3418803418803416,"('Waasland-Beveren', 'A')","('Anderlecht', 'A')",3,12,4,5
Antwerp,Oostende,1.6761363636363635,5.194915254237288,0.9939024390243902,4.073684210526316,"('Antwerp', 'H')","('Oostende', 'H')",8,3,4,13
Cercle Brugge,Waasland-Beveren,1.408450704225352,4.872549019607843,1.094890510948905,3.774193548387097,"('Cercle Brugge', 'H')","('Waasland-Beveren', 'H')",6,3,9,5
Charleroi,Club Brugge,1.3746478873239436,4.939130434782609,1.6978609625668448,5.38135593220339,"('Charleroi', 'H')","('Club Brugge', 'A')",9,7,4,4
Eupen,St Truiden,1.2657342657342658,4.168141592920354,1.0224358974358974,3.73109243697479,"('Eupen', 'A')","('St Truiden', 'H')",2,3,5,11
Waregem,Lokeren,1.6418439716312057,4.568421052631579,1.2269503546099292,3.4,"('Waregem', 'H')","('Lokeren', 'H')",9,5,5,11
Anderlecht,Gent,2.3002680965147455,5.508474576271187,1.462162162162162,5.237288135593221,"('Anderlecht', 'H')","('Gent', 'A')",17,6,3,4
Kortrijk,Standard,1.466403162055336,4.7094017094017095,1.4112903225806452,4.1525423728813555,"('Kortrijk', 'H')","('Standard', 'A')",5,6,7,5
Mouscron,Genk,1.669811320754717,4.193548387096774,1.5148247978436657,4.9576271186440675,"('Mouscron', 'H')","('Genk', 'H')",9,7,4,8
Club Brugge,Waregem,2.306451612903226,6.5210084033613445,1.2826855123674912,4.145833333333333,"('Club Brugge', 'H')","('Waregem', 'H')",21,6,2,6
Genk,Cercle Brugge,1.946236559139785,5.823529411764706,0.986013986013986,3.9320388349514563,"('Genk', 'H')","('Cercle Brugge', 'H')",8,3,5,14
Oostende,Kortrijk,1.5,4.864583333333333,1.0317460317460319,3.8448275862068964,"('Oostende', 'A')","('Kortrijk', 'H')",5,3,6,7
Standard,Eupen,1.814516129032258,5.102564102564102,0.9652777777777778,3.5350877192982457,"('Standard', 'H')","('Eupen', 'H')",12,4,4,7
Waasland-Beveren,Mouscron,1.1470588235294117,4.950819672131147,1.1132075471698113,3.819672131147541,"('Waasland-Beveren', 'A')","('Mouscron', 'H')",3,2,4,10
Gent,Antwerp,1.8629032258064515,5.890756302521009,1.1875,4.319327731092437,"('Gent', 'H')","('Antwerp', 'H')",12,6,4,7
Lokeren,Charleroi,1.332167832167832,4.233333333333333,1.1497175141242937,4.461538461538462,"('Lokeren', 'H')","('Charleroi', 'H')",7,4,5,9
St Truiden,Anderlecht,1.3624595469255663,4.38135593220339,1.628032345013477,4.3418803418803416,"('St Truiden', 'H')","('Anderlecht', 'A')",5,12,4,5
Lokeren,Gent,1.332167832167832,4.233333333333333,1.462162162162162,5.237288135593221,"('Lokeren', 'H')","('Gent', 'A')",7,6,5,4
Antwerp,St Truiden,1.6761363636363635,5.194915254237288,1.0224358974358974,3.73109243697479,"('Antwerp', 'H')","('St Truiden', 'H')",8,3,4,11
Charleroi,Cercle Brugge,1.3746478873239436,4.939130434782609,0.986013986013986,3.9320388349514563,"('Charleroi', 'H')","('Cercle Brugge', 'H')",9,3,4,14
Kortrijk,Mouscron,1.466403162055336,4.7094017094017095,1.1132075471698113,3.819672131147541,"('Kortrijk', 'H')","('Mouscron', 'H')",5,2,7,10
Waregem,Oostende,1.6418439716312057,4.568421052631579,0.9939024390243902,4.073684210526316,"('Waregem', 'H')","('Oostende', 'H')",9,3,5,13
Anderlecht,Genk,2.3002680965147455,5.508474576271187,1.5148247978436657,4.9576271186440675,"('Anderlecht', 'H')","('Genk', 'H')",17,7,3,8
Club Brugge,Standard,2.306451612903226,6.5210084033613445,1.4112903225806452,4.1525423728813555,"('Club Brugge', 'H')","('Standard', 'A')",21,6,2,5
Eupen,Waasland-Beveren,1.2657342657342658,4.168141592920354,1.094890510948905,3.774193548387097,"('Eupen', 'A')","('Waasland-Beveren', 'H')",2,3,5,5
Waasland-Beveren,Club Brugge,1.1470588235294117,4.950819672131147,1.6978609625668448,5.38135593220339,"('Waasland-Beveren', 'A')","('Club Brugge', 'A')",3,7,4,4
Genk,Kortrijk,1.946236559139785,5.823529411764706,1.0317460317460319,3.8448275862068964,"('Genk', 'H')","('Kortrijk', 'H')",8,3,5,7
Mouscron,Waregem,1.669811320754717,4.193548387096774,1.2826855123674912,4.145833333333333,"('Mouscron', 'H')","('Waregem', 'H')",9,6,4,6
Oostende,Lokeren,1.5,4.864583333333333,1.2269503546099292,3.4,"('Oostende', 'A')","('Lokeren', 'H')",5,5,6,11
St Truiden,Standard,1.3624595469255663,4.38135593220339,1.4112903225806452,4.1525423728813555,"('St Truiden', 'H')","('Standard', 'A')",5,6,4,5
Anderlecht,Charleroi,2.3002680965147455,5.508474576271187,1.1497175141242937,4.461538461538462,"('Anderlecht', 'H')","('Charleroi', 'H')",17,4,3,9
